,lyrics,artist,genre
1391,"Come on now Come on now we got no wheels to raceCome on now Come on now police are every placeCome on now Come on now we got no skirts to chaseI'm just a junk food guy now I'm telling you why I'm living at the matinee, yeahI just want to sleep and play come on now Come on now when the folks are not aroundCome on now Come on now nagging 'bout the sound Come on now Come on now to turn that racket down I'm just a comic book boy there's nothing scary To enjoy freak admission stroll inside I was born on a roller coaster rideCome on now Come on now we got no wheels to raceCome on now Come on now police are every placeCome on now Come on now we got no skirts to chaseI'm just a comic book boy there's nothing scary To enjoy freak admission stroll inside I was born on a roller coaster rideYeah, yeah, yeah, yeah come on now Yeah, yeah, yeah, yeah come on now Yeah, yeah, yeah, yeah come on now Yeah, yeah, yeah, yeah come on now",ramones,punk
1392,"i lied, i lied come back, come back come back, she cried i lied, i lied i tried, i tried come back, come back come back, she cried i lied...oh oh no nothing to worry about oh oh no nothing to worry abouti lied, i lied come back, come back, come back she cried i walked out, i walked out, i walked out down the drain of something else, i was in it so silly, so unfair, she stayed standing thereoh oh no nothing to worry about oh oh no nothing to worry abouti lied, i lied come back, come back come back, she cried i lied, i lied i tried, i tried come back, come back come back, she criedoh oh no nothing to worry about oh oh no nothing to worry abouti lied, i lied come back, come back come back, she cried i freaked out, i freaked out, i freaked out is the water as high as it'll get super wet, mom told me, every chance i have seen trying to get cleanoh oh no nothing to worry about oh oh no nothing to worry about i lied, i lied come back, come back come back, she cried i lied, i lied i tried, i tried come back, come back come back, she cried i lied, i lied oh oh no nothing to worry about [x6]",ramones,punk
1393,"I know a place Where the kids all dance I know a place In Paris, FranceChop Suey [x2]I know a place Where they really move, yeah Whomp bomp flip flop Slam dance screw Chop Suey [x2]Chop Suey [x2] Suey ah ahhhhhh Chop SueyShe's the one That's got that beat, yeah She's the one That's got that beat Chop Suey [x2]She's the one That's got that beat Got those crazy Tiger feet Chop Suey [x2]Chop Suey [x2] Suey ah ahhhhhh Chop SueyChop Suey [x2] Suey ah ahhhhhh Chop SueyI know a place Where they really shake, yeah I know a place Where they really shake Chop Suey [x2]I know a place Where they really shake, yeah Punk funk [_] A real clambake Chop Suey [x2]Chop Suey [x2] Suey ah ahhhhhh Chop SueyChop Suey [x2] Suey ah ahhhhhh Chop Suey Chop Suey [x2] Suey ah ahhhhhh Chop SueyWha wha wha wha wha wha Wha wha wha wha wha wha Wha wha wha wha [x2]Chop Suey",ramones,punk
1394,"Well life's a drag without you I found out a little bit too late, oh yes I did nowI want you and all of your time I found out a little bit too late, oh yes I did nowCome back baby, come back Come back baby, come back Come back baby, come back Come back into my armsWell I want you in my arms I found out a little bit too late, oh yes I did nowYeah, I want you and all of your time I found out a little bit too late, oh yes I did nowI want you to kiss goodnight (you gotta come back) I want you to hold big time (come back, yeah) (You gotta come back)",ramones,punk
1395,Somebody called me on the phone Say hey hey is Arty home You wanna take a walk You wanna go cop You wanna go get some Chinese RockI'm living on a Chinese Rock All my best things are in hock I'm living on a Chinese Rock Everthing is in the pawn shopThe plaster's falling off the wall My girlfriend's crying in the shower stall It's hot as a bitch I should've been rich Now I'm just digging a Chinese ditch,ramones,punk
1396,"Standing here in front of the mirror It's gonna be allright tonight Feelin hot yeah I'm on fire I'm never ever go in to tireTonight it's gonna be allright Chasing the night It's gonna be allright Chasing the night chasing chasing the night It's gonna be allrightLive my life as I choose I paid the price, Paid my dues You know I need no alibi Daytime troubles fading nights intoxicating Gonna have it all tonight That aint no lieTonight it's gonna be allright Chasing the night It's gonna be allright Chasing the night chasing chasing the night It's gonna be allrightRock all night sleep all day It don't matter what they say Aint never gonna change my ways and I wont Be back till mondayFeelin exasperating excitement generating I'm never ever gonna tire city is overloading The circuits are exploding Ain't comin' down, No I'm too wiredTonight it's gonna be allright Chasing the night It's gonna be allright Chasing the night chasing chasing the night It's gonna be allright",ramones,punk
1397,"Tipper, what's that sticker sticking on my CD? Is that some kind of warning to protect me? Freedom of choice needs a stronger, stronger voice. You can stamp out the source, but you can't stop creative thoughts.Ah, Tipper come on, ain't you been getting it on? Ask Ozzie, Zappa or me. We'll show you what it's like to be free.Ah, Tipper come on, it's just a smoke screen for the real problems. S&L deficit, the homeless, the environment.Hey, hey all you senators wives. Better take a good look at your own lives. Before you go preaching to me. You're definitions of obscenity.Ah, Tipper come on, ain't you been getting it on? Ask Ozzie, Zappa or me. We'll show you what it's like to be free.The irony it semes it seems to me it's un-American policy. Yeah, we'e come so far but still only to find people like you with ignorant minds.Ah, Tipper come on, ain't you been getting it on? Ask Ozzie, Zappa or me. We'll show you what it's like to be free.Ah, Tipper come on, it's just a smoke screen for the real problems. S&L deficit, the homeless, the environment",ramones,punk
1398,"Oh, oh oh oh, oh oh, awho who who o. Oh, oh oh oh, oh oh, awho who who o.Sittin' here, with nothin' to do. Sittin' here, thinkin' only of you. But you'll never get out of there. She'll never get out of there. Sittin' here, with nothin' to do. Sittin' here, thinkin' only of you. But you'll never get out of there. She'll never get out of there. I don't care. Awho who o.Texas chain saw massacre. They took my baby away from me. But you'll never get out of there. She'll never get out of there. Texas chain saw massacre. They took my baby away from me. But you'll never get out of there. She'll never get out of there. I don't care. Awho who o.When I saw her, on the corner, She told me, told me, told me, told me, she wouldn't go for. Oh, now I know I'm so much in love, 'cus she's the only girl that I'm ever thinkin' of.Texas chain saw massacre. They took my baby away from me. But you'll never get out of there. She'll never get out of there. Texas chain saw massacre. They took my baby away from me. But you'll never get out of there. They tought her up and I don't care. I don't care. Awho who o.Texas chain saw massacre. Texas chain saw massacre. Oh no. Oh yeah. Ohoh no. Oh yeah. Ohoh no. Oh yeah. Ohoh no. Oh yeah. Ohoh no. Oh yeah.",ramones,punk
1399,Wondering what I'm doing tonight I've been in the closet and feel all right Ran out Carbona Mom threw out the glue Ran out of paint and roach spray tooIt's TV's fault why I am this way Mom and pop wanna put me away From the early morning movie to the late late show After it's over nowhere to goAnd I'm not sorry for the things I do My brain is stuck from shooting glue I'm not sorry for the things I do Carbona not GlueWondering what I'm doing tonight I've been in the closet and I feel all right Ran out of Carbona Mom trown out the glue Ran out of paint and roach spray,ramones,punk
1400,"I can't seem to make you mine I can't seem to make you mine You're flyin' around like a bee Hurtin' everything you see I tried everything I know To make you wanna love me so The only thing you do Is try to put the hurt on meCan't you see what you're doin' to me You fill my heart with a misery With every breath and step I take I'm more in love with youI can't go on like this A little bit of love, not one kiss I gotta have your love everyday A love that's real that will stay I can't seem to make you mine I can't seem to make you mine I can't seem to make you mine I can't seem to make you mine Can't you see what you're doin' to me You fill my heart with a misery With every breath and step I take I'm more in love with youI can't seem to make you mine I can't seem to make you mine Come back, baby, to me In My Misery I give you love, not any day Never ever go away I can't seem to make you mine I can't seem to make you mine",ramones,punk
